trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,region_destination,distance_vol_categorie,destination_luxe,imprevu_present,imprevu_transport,imprevu_meteo,budget_non_respecte,gravite_imprevu,budget_tendu
503,couple,4893.94,tokyo,printemps,14,appartement,639.17,pluie,plage,2,retard_vol,0,0,séjour mitigé.,349.5671428571428,0.1306043801109127,1.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
504,business,3682.73,new york,hiver,4,hôtel,1193.01,ensoleillé,business,2,aucun,0,0,séjour mitigé.,920.6825,0.32394718048838766,0.0,0.0,1.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,1.0,0,0.0
505,famille,18923.2,new york,été,20,villa,1020.93,ensoleillé,plage,2,aucun,0,0,séjour mitigé.,946.1600000000001,0.05395123446351568,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,1.0,0,0.0
507,solo,5178.53,tokyo,printemps,14,hôtel,738.03,variable,plage,3,météo,1,1,séjour mitigé.,369.895,0.14251727806925904,1.0,1.0,0.0,0.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
508,senior,9262.06,paris,été,12,hôtel,1032.34,pluie,culture,2,météo,1,1,séjour mitigé.,771.8383333333333,0.11145900587990144,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
509,senior,7193.07,lisbonne,printemps,11,villa,829.82,variable,culture,3,retard_vol,1,0,séjour mitigé.,653.9154545454545,0.11536381545014855,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
510,business,2287.1,tokyo,été,7,hôtel,615.3,ensoleillé,business,2,météo,1,0,séjour mitigé.,326.7285714285714,0.26903065016833544,0.0,0.0,1.0,0.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
511,famille,11809.88,bali,printemps,17,hôtel,1601.15,variable,plage,4,bagages,1,1,excellent séjour.,694.6988235294117,0.13557716081789148,1.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
512,solo,3712.04,lisbonne,automne,7,appartement,909.76,nuageux,plage,3,bagages,0,0,séjour mitigé.,530.2914285714286,0.24508356590985012,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,1.0,1,0.0
513,business,3620.22,new york,printemps,5,hôtel,992.73,variable,business,1,retard_vol,1,1,séjour mitigé.,724.044,0.2742181414389181,0.0,1.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
514,solo,9658.24,lisbonne,été,15,resort,934.02,ensoleillé,culture,4,bagages,1,0,excellent séjour.,643.8826666666666,0.09670706049963554,1.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,1,0.0
515,senior,12939.66,lisbonne,printemps,21,resort,889.73,variable,plage,2,annulation,0,1,séjour mitigé.,616.1742857142857,0.0687599210489302,1.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
516,famille,8216.27,bali,automne,10,villa,1195.7,nuageux,plage,1,retard_vol,1,0,séjour mitigé.,821.6270000000001,0.14552832367972326,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
517,couple,5313.67,bali,été,7,villa,1350.62,pluie,plage,3,bagages,0,1,séjour mitigé.,759.0957142857143,0.25417837389224396,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
518,famille,11071.98,new york,automne,12,hôtel,1235.18,nuageux,plage,3,bagages,1,1,séjour mitigé.,922.665,0.11155908879893209,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
519,business,2895.0,paris,hiver,3,hôtel,1124.86,nuageux,business,1,annulation,1,1,séjour mitigé.,965.0,0.3885526770293609,0.0,0.0,1.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
520,couple,1520.72,tokyo,hiver,5,appartement,685.28,pluie,randonnée,2,bagages,1,1,séjour mitigé.,304.144,0.4506286495870377,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
521,senior,11773.96,lisbonne,hiver,18,hôtel,867.64,pluie,plage,2,météo,1,0,séjour mitigé.,654.1088888888888,0.07369143431776565,1.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,0.0
522,solo,8972.34,new york,été,10,villa,726.17,ensoleillé,plage,3,météo,1,1,séjour mitigé.,897.234,0.08093429361794136,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
523,solo,4940.56,new york,hiver,5,villa,857.06,pluie,plage,3,retard_vol,0,1,séjour mitigé.,988.1120000000001,0.17347426202697666,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
524,senior,7016.84,rome,printemps,15,appartement,1542.7,variable,culture,1,retard_vol,1,0,séjour mitigé.,467.78933333333333,0.21985680163720422,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
525,senior,6473.16,rome,automne,15,villa,1596.1,nuageux,gastronomie,2,météo,1,0,séjour mitigé.,431.544,0.2465719988382799,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,0.0
526,senior,5555.13,dubaï,été,10,villa,1271.43,ensoleillé,plage,1,annulation,0,1,séjour mitigé.,555.513,0.2288749318197774,0.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,3,0.0
527,solo,6741.87,rome,été,13,hôtel,1390.93,variable,plage,2,bagages,1,1,séjour mitigé.,518.6053846153847,0.2063121952811312,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
528,business,2232.92,tokyo,printemps,7,appartement,785.09,ensoleillé,culture,2,annulation,1,1,séjour mitigé.,318.98857142857145,0.35159790767246474,0.0,0.0,1.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
529,solo,2595.37,rome,hiver,5,appartement,1871.46,nuageux,gastronomie,1,météo,1,1,séjour mitigé.,519.074,0.7210763783198543,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,1.0
530,senior,4821.55,dubaï,hiver,10,villa,1542.58,pluie,gastronomie,3,météo,1,1,séjour mitigé.,482.15500000000003,0.3199344609098734,0.0,1.0,0.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
531,business,3074.71,rome,été,7,resort,1255.65,ensoleillé,business,2,météo,0,0,séjour mitigé.,439.2442857142857,0.4083799772986721,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,0.0
532,couple,6050.95,lisbonne,été,10,hôtel,775.26,ensoleillé,culture,1,annulation,1,1,séjour mitigé.,605.095,0.12812203042497458,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
533,famille,17696.76,new york,automne,19,appartement,841.88,pluie,plage,1,bagages,1,1,séjour mitigé.,931.4084210526315,0.04757255000350347,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
534,senior,5521.47,dubaï,automne,10,villa,1361.08,nuageux,gastronomie,3,météo,1,1,séjour mitigé.,552.147,0.2465068179307322,0.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
535,senior,17301.27,new york,automne,19,villa,983.31,variable,culture,3,annulation,1,0,séjour mitigé.,910.5931578947369,0.05683455607594124,1.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,3,0.0
536,solo,4895.13,dubaï,automne,8,appartement,1039.0,nuageux,gastronomie,3,retard_vol,1,0,séjour mitigé.,611.89125,0.21225176859450107,0.0,0.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,2,0.0
537,senior,12511.44,new york,hiver,17,appartement,1001.58,pluie,culture,3,aucun,0,1,séjour mitigé.,735.9670588235294,0.08005313537050891,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
538,couple,7533.95,bali,été,9,villa,1036.06,ensoleillé,culture,2,retard_vol,1,1,séjour mitigé.,837.1055555555555,0.13751883142309146,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
539,solo,4030.94,rome,printemps,8,villa,1604.2,variable,culture,3,retard_vol,1,1,séjour mitigé.,503.8675,0.3979716889856956,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
540,famille,9830.59,lisbonne,automne,17,resort,1024.65,variable,plage,2,annulation,0,1,séjour mitigé.,578.27,0.10423077353444707,1.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
541,famille,13149.86,new york,été,18,villa,1107.82,ensoleillé,plage,4,annulation,1,1,excellent séjour.,730.5477777777778,0.08424576383322711,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
542,couple,2462.77,lisbonne,printemps,4,villa,1105.87,variable,plage,3,annulation,1,1,séjour mitigé.,615.6925,0.4490350296617223,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
543,solo,9882.54,paris,printemps,12,appartement,1236.3,variable,plage,4,bagages,1,1,excellent séjour.,823.5450000000001,0.12509941776102093,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
544,senior,10893.54,new york,automne,14,resort,965.86,pluie,culture,4,retard_vol,1,1,excellent séjour.,778.11,0.08866355656655228,1.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
545,senior,11214.38,new york,été,12,appartement,1362.56,ensoleillé,culture,1,météo,0,0,séjour mitigé.,934.5316666666666,0.12150114406681421,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,0.0
546,solo,2988.23,sydney,automne,5,resort,1289.25,pluie,culture,3,météo,1,1,séjour mitigé.,597.646,0.4314426935008349,0.0,1.0,0.0,1.0,oceanie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
547,famille,6701.94,rome,printemps,14,resort,1081.03,nuageux,randonnée,4,annulation,1,0,excellent séjour.,478.71,0.16130105611211082,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,3,0.0
549,couple,15709.49,paris,été,16,villa,1061.6,ensoleillé,culture,3,aucun,0,1,séjour mitigé.,981.843125,0.06757698690409428,1.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
550,solo,12421.27,paris,hiver,14,appartement,968.62,pluie,gastronomie,4,aucun,0,1,excellent séjour.,887.2335714285715,0.07798075398087313,1.0,1.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
551,famille,13170.51,new york,printemps,14,hôtel,1263.24,ensoleillé,culture,2,météo,1,0,séjour mitigé.,940.7507142857143,0.09591428122373394,1.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,0.0
552,senior,11805.49,paris,été,11,appartement,1572.14,nuageux,plage,2,météo,1,0,séjour mitigé.,1073.2263636363637,0.13317024536889194,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,0.0
553,famille,10526.82,lisbonne,printemps,18,appartement,715.12,nuageux,plage,2,aucun,0,0,séjour mitigé.,584.8233333333333,0.06793314600230649,1.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,1.0,0,0.0
554,couple,11469.99,bali,été,16,villa,1341.12,ensoleillé,business,2,bagages,0,0,séjour mitigé.,716.874375,0.11692425189559885,1.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,0.0
555,couple,2648.7,dubaï,été,5,hôtel,1191.87,ensoleillé,business,2,retard_vol,1,1,séjour mitigé.,529.74,0.44998301053346923,0.0,0.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,2,0.0
556,senior,6179.13,sydney,hiver,12,appartement,1105.67,nuageux,plage,1,météo,0,1,séjour mitigé.,514.9275,0.17893619328287316,0.0,0.0,0.0,0.0,oceanie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
557,business,2027.75,rome,automne,5,villa,1166.46,nuageux,business,2,météo,1,0,séjour mitigé.,405.55,0.5752484280606583,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,1.0
558,business,2149.78,rome,automne,5,villa,1114.3,variable,business,2,retard_vol,1,1,séjour mitigé.,429.956,0.5183321084017899,0.0,1.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,1.0
559,senior,5484.9,lisbonne,hiver,9,villa,911.56,pluie,plage,2,annulation,1,0,séjour mitigé.,609.4333333333333,0.16619446115699466,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,3,0.0
560,couple,8479.56,bali,été,11,resort,1082.55,ensoleillé,plage,5,aucun,0,1,excellent séjour.,770.8690909090909,0.12766582228323167,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
561,couple,4258.3,sydney,été,8,villa,1241.22,nuageux,plage,1,bagages,1,1,séjour mitigé.,532.2875,0.2914825164971937,0.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
562,business,1401.86,dubaï,printemps,3,villa,1310.82,ensoleillé,business,2,météo,1,0,séjour mitigé.,467.28666666666663,0.9350577090436991,0.0,0.0,1.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,1.0,1,1.0
563,famille,6946.53,new york,automne,7,hôtel,1069.4,variable,gastronomie,1,météo,1,1,séjour mitigé.,992.3614285714285,0.15394736652688468,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
564,famille,7288.2,sydney,hiver,12,villa,1030.44,ensoleillé,randonnée,3,retard_vol,0,1,séjour mitigé.,607.35,0.14138470404215034,0.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
565,couple,3010.15,dubaï,hiver,6,resort,1206.5,nuageux,business,2,météo,1,0,séjour mitigé.,501.69166666666666,0.4008105908343438,0.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,1.0,1,0.0
566,couple,3834.48,lisbonne,hiver,6,hôtel,1007.52,variable,culture,4,aucun,0,1,excellent séjour.,639.08,0.26275270701633596,0.0,1.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
567,couple,8235.7,lisbonne,automne,15,villa,972.97,nuageux,plage,2,retard_vol,1,0,séjour mitigé.,549.0466666666667,0.1181405345022281,1.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
568,solo,1464.6,tokyo,été,5,resort,640.08,nuageux,gastronomie,4,aucun,0,1,excellent séjour.,292.91999999999996,0.43703400245800905,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
569,couple,6467.05,dubaï,été,10,appartement,1340.45,ensoleillé,plage,2,annulation,0,1,séjour mitigé.,646.705,0.20727379562551704,0.0,0.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,3,0.0
570,couple,5593.3,sydney,été,10,hôtel,1327.27,ensoleillé,randonnée,2,retard_vol,1,0,séjour mitigé.,559.33,0.23729640820267103,0.0,0.0,0.0,0.0,oceanie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
571,couple,10165.47,paris,automne,11,appartement,916.08,nuageux,culture,1,météo,0,1,séjour mitigé.,924.1336363636364,0.09011683670307424,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
572,senior,2562.07,tokyo,automne,7,resort,811.2,pluie,gastronomie,3,météo,1,1,séjour mitigé.,366.01000000000005,0.31661898386851256,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
573,senior,10276.07,bali,été,17,appartement,1113.77,ensoleillé,gastronomie,3,retard_vol,0,0,séjour mitigé.,604.474705882353,0.10838482026689192,1.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
574,business,3283.51,lisbonne,hiver,6,appartement,982.43,pluie,business,1,bagages,1,0,séjour mitigé.,547.2516666666667,0.2992011597345523,0.0,1.0,1.0,0.0,europe,court,0.0,1.0,1.0,0.0,1.0,1,0.0
575,senior,8803.53,lisbonne,été,17,appartement,801.37,ensoleillé,gastronomie,2,retard_vol,1,1,séjour mitigé.,517.854705882353,0.09102825798287732,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
576,solo,4218.36,dubaï,printemps,8,villa,963.19,variable,plage,3,bagages,1,0,séjour mitigé.,527.295,0.22833281180363935,0.0,1.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,1,0.0
577,solo,7351.2,new york,automne,9,appartement,838.37,nuageux,plage,3,météo,1,1,séjour mitigé.,816.8,0.11404532593318098,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
578,business,2409.74,new york,automne,3,appartement,1117.15,ensoleillé,business,4,annulation,1,0,excellent séjour.,803.2466666666666,0.4635977325354603,0.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,3,0.0
579,solo,9923.9,lisbonne,printemps,16,appartement,940.23,ensoleillé,plage,4,bagages,1,1,excellent séjour.,620.24375,0.09474400185410978,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,1,0.0
580,business,1950.58,dubaï,hiver,3,hôtel,1141.61,nuageux,business,3,météo,1,1,séjour mitigé.,650.1933333333333,0.5852669462416307,0.0,0.0,1.0,0.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,1.0
581,business,1665.29,tokyo,été,5,villa,821.92,ensoleillé,business,4,aucun,0,1,excellent séjour.,333.058,0.4935596802959244,0.0,0.0,1.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
582,solo,4953.47,dubaï,automne,10,appartement,991.6,pluie,culture,3,bagages,1,1,séjour mitigé.,495.34700000000004,0.20018290208681994,0.0,1.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,1,0.0
583,couple,7611.86,rome,hiver,15,resort,1267.53,pluie,randonnée,3,bagages,0,0,séjour mitigé.,507.45733333333334,0.16652040368582713,1.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
585,solo,2357.68,tokyo,printemps,8,hôtel,676.73,variable,plage,2,météo,1,0,séjour mitigé.,294.71,0.28703216721522856,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
586,famille,5217.96,lisbonne,hiver,10,villa,911.41,pluie,plage,2,retard_vol,0,0,séjour mitigé.,521.796,0.17466787786797905,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
587,business,2603.82,tokyo,été,7,villa,653.26,ensoleillé,gastronomie,3,annulation,1,0,séjour mitigé.,371.9742857142857,0.2508852378428616,0.0,0.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,3,0.0
588,famille,7794.61,rome,printemps,15,resort,1206.37,ensoleillé,randonnée,2,annulation,0,1,séjour mitigé.,519.6406666666667,0.15476977039261747,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
589,business,4385.52,bali,automne,7,hôtel,1423.36,variable,culture,2,météo,1,1,séjour mitigé.,626.5028571428572,0.3245590032652912,0.0,1.0,1.0,0.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
590,famille,18195.86,new york,automne,18,resort,1013.17,nuageux,culture,2,retard_vol,0,0,séjour mitigé.,1010.8811111111112,0.05568134729548369,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,2,0.0
591,senior,7859.36,tokyo,été,21,appartement,844.09,nuageux,gastronomie,2,annulation,1,0,séjour mitigé.,374.2552380952381,0.10739933022536187,1.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,3,0.0
592,solo,8071.07,sydney,automne,16,hôtel,990.69,pluie,plage,4,aucun,0,0,excellent séjour.,504.441875,0.12274580693761795,1.0,1.0,0.0,0.0,oceanie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
593,solo,5479.19,sydney,printemps,8,villa,1287.62,pluie,gastronomie,1,retard_vol,1,0,séjour mitigé.,684.89875,0.23500188896533977,0.0,1.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
594,famille,5622.33,tokyo,hiver,14,hôtel,912.26,variable,plage,4,aucun,0,1,excellent séjour.,401.59499999999997,0.16225657334236873,1.0,1.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
595,business,4305.53,lisbonne,printemps,7,hôtel,569.46,ensoleillé,business,1,météo,1,0,séjour mitigé.,615.0757142857143,0.13226246246106751,0.0,0.0,1.0,0.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,0.0
596,solo,2921.53,dubaï,automne,5,villa,1162.89,nuageux,randonnée,2,bagages,1,1,séjour mitigé.,584.306,0.3980414371921562,0.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,1,0.0
597,famille,5126.22,lisbonne,hiver,9,villa,983.31,nuageux,randonnée,4,météo,0,1,excellent séjour.,569.58,0.1918197034071889,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
598,famille,9388.89,rome,hiver,21,appartement,1241.22,nuageux,plage,1,météo,0,1,séjour mitigé.,447.09,0.13220093110048153,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
599,couple,9126.76,paris,été,9,villa,1290.15,ensoleillé,plage,2,retard_vol,0,0,séjour mitigé.,1014.0844444444444,0.14135903650364423,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
600,business,2341.89,rome,hiver,5,villa,1164.23,nuageux,business,3,bagages,1,0,séjour mitigé.,468.378,0.49713265781057187,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
601,solo,4929.65,lisbonne,été,8,resort,916.73,ensoleillé,plage,3,retard_vol,1,1,séjour mitigé.,616.20625,0.18596249226618525,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
602,famille,7191.93,lisbonne,été,13,hôtel,883.84,variable,plage,4,météo,0,1,excellent séjour.,553.2253846153847,0.12289329846091383,0.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
603,famille,12693.61,sydney,printemps,18,hôtel,1401.77,variable,culture,5,aucun,0,1,excellent séjour.,705.2005555555556,0.11043115394281058,1.0,1.0,0.0,0.0,oceanie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
604,business,5291.2,new york,été,6,resort,1151.48,nuageux,business,3,aucun,0,1,séjour mitigé.,881.8666666666667,0.21762171152101603,0.0,0.0,1.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
605,business,1913.8,tokyo,hiver,5,resort,788.05,pluie,culture,3,retard_vol,1,1,séjour mitigé.,382.76,0.41177239000940535,0.0,1.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
606,solo,3251.57,sydney,printemps,6,appartement,1119.13,nuageux,randonnée,4,aucun,0,1,excellent séjour.,541.9283333333334,0.3441814262033418,0.0,0.0,0.0,0.0,oceanie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
607,business,3935.97,lisbonne,été,6,villa,838.78,ensoleillé,culture,1,retard_vol,1,0,séjour mitigé.,655.995,0.21310629908256415,0.0,0.0,1.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
608,famille,7948.75,rome,été,15,hôtel,1197.15,ensoleillé,culture,1,météo,1,1,séjour mitigé.,529.9166666666666,0.1506085862557006,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
609,famille,3492.27,rome,automne,8,resort,1355.96,nuageux,culture,3,retard_vol,0,0,séjour mitigé.,436.53375,0.3882746752112523,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
610,business,6076.83,new york,hiver,6,appartement,1039.11,variable,business,2,météo,0,0,séjour mitigé.,1012.805,0.17099540385365394,0.0,1.0,1.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,0.0
611,senior,12542.46,bali,hiver,16,villa,1290.44,ensoleillé,plage,1,bagages,1,0,séjour mitigé.,783.90375,0.10288571779379804,1.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,0.0
612,solo,4196.41,rome,printemps,10,villa,1678.76,pluie,plage,1,bagages,1,0,séjour mitigé.,419.64099999999996,0.4000467065896802,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
613,couple,4212.65,lisbonne,hiver,8,resort,1023.23,nuageux,plage,4,aucun,0,1,excellent séjour.,526.58125,0.242894615028545,0.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
614,couple,7430.72,new york,automne,9,appartement,1054.91,pluie,culture,3,météo,1,1,séjour mitigé.,825.6355555555556,0.14196605443348695,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
615,business,3827.04,lisbonne,printemps,7,villa,1068.04,ensoleillé,business,2,bagages,1,0,séjour mitigé.,546.72,0.27907730256281615,0.0,0.0,1.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,1,0.0
616,solo,7427.22,lisbonne,printemps,12,villa,849.58,variable,plage,2,météo,1,0,séjour mitigé.,618.9350000000001,0.11438734815987678,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,0.0
617,business,6280.99,paris,été,6,villa,848.49,ensoleillé,business,2,météo,1,1,séjour mitigé.,1046.8316666666667,0.13508857680079098,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
618,senior,12090.52,dubaï,été,21,resort,1121.05,ensoleillé,culture,2,bagages,1,0,séjour mitigé.,575.7390476190476,0.09272140486926947,1.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,1,0.0
619,business,5640.77,new york,été,6,appartement,797.9,ensoleillé,business,3,bagages,0,1,séjour mitigé.,940.1283333333334,0.14145231945284065,0.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
620,senior,9615.94,sydney,printemps,19,villa,1129.93,variable,culture,2,météo,0,0,séjour mitigé.,506.1021052631579,0.11750593285731817,1.0,1.0,0.0,1.0,oceanie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
621,couple,6848.66,dubaï,automne,14,hôtel,1324.42,pluie,plage,4,bagages,1,1,excellent séjour.,489.19,0.19338381522808842,1.0,1.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,1,0.0
