trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,reste_budget_apres_vol,budget_apres_vol_par_jour,ratio_budget_reference_destination,ratio_prix_vol_reference_destination,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_adequation_hebergement_profil,score_meteo_prevue,score_confort_temperature,score_risque_pluie_reel,score_qualite_air,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
583,couple,7611.86,rome,hiver,15,resort,1267.53,pluie,randonnée,3,bagages,0,0,séjour mitigé.,507.4573333333333,0.1665204036858271,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,6344.33,422.9553333333333,1.9517589743589745,2.816733333333333,1.0,0.0,0,1,0.25,0.235,0.0,0.6618333333333333,0.2807999999999999,0.4637,risque_moyen
585,solo,2357.68,tokyo,printemps,8,hôtel,676.73,variable,plage,2,météo,1,0,séjour mitigé.,294.71,0.2870321672152285,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1680.9499999999998,210.11875,0.3274555555555555,0.6445047619047619,0.0,1.0,0,1,0.45,0.5288888888888889,0.0,0.4441666666666666,0.3183611111111111,0.3922,risque_eleve
586,famille,5217.96,lisbonne,hiver,10,villa,911.41,pluie,plage,2,retard_vol,0,0,séjour mitigé.,521.796,0.174667877867979,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4306.55,430.655,1.5346941176470588,2.3984473684210523,1.0,0.0,1,1,0.25,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.6539,risque_faible
587,business,2603.82,tokyo,été,7,villa,653.26,ensoleillé,gastronomie,3,annulation,1,0,séjour mitigé.,371.9742857142857,0.2508852378428616,0.0,0.0,1.0,1.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1950.56,278.6514285714286,0.3616416666666667,0.6221523809523809,0.0,1.0,0,0,1.0,0.7383333333333333,0.0,0.4733333333333333,0.4004166666666666,0.348,risque_eleve
588,famille,7794.61,rome,printemps,15,resort,1206.37,ensoleillé,randonnée,2,annulation,0,1,séjour mitigé.,519.6406666666667,0.1547697703926174,1.0,0.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,6588.24,439.216,1.9986179487179487,2.680822222222222,1.0,0.0,0,1,1.0,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.5694,risque_moyen
589,business,4385.52,bali,automne,7,hôtel,1423.36,variable,culture,2,météo,1,1,séjour mitigé.,626.5028571428572,0.3245590032652912,0.0,1.0,1.0,0.0,1.0,0.0,1.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2962.1600000000008,423.1657142857144,0.707341935483871,1.237704347826087,0.1966774193548387,0.4025507246376811,0,1,0.45,0.8166666666666667,0.0,0.789,0.5225333333333333,0.3642,risque_eleve
590,famille,18195.86,new york,automne,18,resort,1013.17,nuageux,culture,2,retard_vol,0,0,séjour mitigé.,1010.8811111111112,0.0556813472954836,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,17182.690000000002,954.5938888888892,2.799363076923077,1.1919647058823528,1.0,0.453372549019608,1,1,0.7,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.7892,risque_faible
591,senior,7859.36,tokyo,été,21,appartement,844.09,nuageux,gastronomie,2,annulation,1,0,séjour mitigé.,374.2552380952381,0.1073993302253618,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,7015.27,334.0604761904761,1.0915777777777778,0.8038952380952381,0.6769722222222221,0.8845608465608465,1,1,0.7,0.7383333333333333,0.0,0.4733333333333333,0.4004166666666666,0.7808,risque_faible
592,solo,8071.07,sydney,automne,16,hôtel,990.69,pluie,plage,4,aucun,0,0,excellent séjour.,504.441875,0.1227458069376179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.17,1.74,22.0,21.07,91.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,7080.379999999999,442.52375,1.00888375,0.7620692307692308,0.5736046874999997,0.931034188034188,0,1,0.25,0.7872222222222223,0.0,0.7591666666666667,0.5032777777777777,0.5386,risque_moyen
593,solo,5479.19,sydney,printemps,8,villa,1287.62,pluie,gastronomie,1,retard_vol,1,0,séjour mitigé.,684.89875,0.2350018889653397,0.0,1.0,0.0,1.0,1.0,1.0,0.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4191.57,523.94625,0.68489875,0.990476923076923,0.1686234374999999,0.6772478632478633,0,0,0.25,0.7849999999999999,0.0,0.8026666666666666,0.51555,0.261,risque_eleve
594,famille,5622.33,tokyo,hiver,14,hôtel,912.26,variable,plage,4,aucun,0,1,excellent séjour.,401.595,0.1622565733423687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4710.07,336.4335714285714,0.7808791666666667,0.8688190476190476,0.2885989583333332,0.8124232804232804,1,0,0.45,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.4783,risque_moyen
595,business,4305.53,lisbonne,printemps,7,hôtel,569.46,ensoleillé,business,1,météo,1,0,séjour mitigé.,615.0757142857143,0.1322624624610675,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3736.07,533.7242857142857,1.2663323529411763,1.4985789473684212,0.8954154411764703,0.112690058479532,1,1,1.0,0.5911111111111111,0.0,0.7648333333333334,0.4363388888888889,0.7434,risque_faible
596,solo,2921.53,dubaï,automne,5,villa,1162.89,nuageux,randonnée,2,bagages,1,1,séjour mitigé.,584.306,0.3980414371921562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,1758.64,351.728,0.4789393442622951,1.6612714285714287,0.0,0.0,1,0,0.7,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.3444,risque_eleve
597,famille,5126.22,lisbonne,hiver,9,villa,983.31,nuageux,randonnée,4,météo,0,1,excellent séjour.,569.58,0.1918197034071889,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4142.91,460.3233333333333,1.5077117647058824,2.587657894736842,1.0,0.0,0,1,0.7,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.5279,risque_moyen
598,famille,9388.89,rome,hiver,21,appartement,1241.22,nuageux,plage,1,météo,0,1,séjour mitigé.,447.09,0.1322009311004815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,8147.669999999999,387.9842857142857,2.407407692307692,2.758266666666666,1.0,0.0,1,1,0.7,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6977,risque_faible
599,couple,9126.76,paris,été,9,villa,1290.15,ensoleillé,plage,2,retard_vol,0,0,séjour mitigé.,1014.0844444444444,0.1413590365036442,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,7836.610000000001,870.7344444444445,2.173038095238095,3.6861428571428574,1.0,0.0,1,1,1.0,0.8916666666666667,0.0,0.8085,0.5546333333333333,0.7666,risque_faible
600,business,2341.89,rome,hiver,5,villa,1164.23,nuageux,business,3,bagages,1,0,séjour mitigé.,468.378,0.4971326578105718,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1177.66,235.532,0.6004846153846154,2.587177777777778,0.0631057692307691,0.0,1,0,0.7,0.235,0.0,0.6618333333333333,0.2807999999999999,0.3154,risque_eleve
601,solo,4929.65,lisbonne,été,8,resort,916.73,ensoleillé,plage,3,retard_vol,1,1,séjour mitigé.,616.20625,0.1859624922661852,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4012.92,501.615,1.4498970588235294,2.412447368421053,1.0,0.0,0,0,1.0,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.4694,risque_moyen
602,famille,7191.93,lisbonne,été,13,hôtel,883.84,variable,plage,4,météo,0,1,excellent séjour.,553.2253846153847,0.1228932984609138,0.0,1.0,0.0,0.0,1.0,0.0,1.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6308.09,485.2376923076923,2.115273529411765,2.325894736842105,1.0,0.0,1,0,0.45,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.5834,risque_moyen
603,famille,12693.61,sydney,printemps,18,hôtel,1401.77,variable,culture,5,aucun,0,1,excellent séjour.,705.2005555555556,0.1104311539428105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,11291.84,627.3244444444445,1.5867012500000002,1.0782846153846153,1.0,0.5796837606837608,1,0,0.45,0.7849999999999999,0.0,0.8026666666666666,0.51555,0.6802,risque_faible
604,business,5291.2,new york,été,6,resort,1151.48,nuageux,business,3,aucun,0,1,séjour mitigé.,881.8666666666667,0.217621711521016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4139.719999999999,689.9533333333333,0.8140307692307692,1.3546823529411764,0.3300384615384614,0.2725751633986929,1,0,0.7,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.4608,risque_moyen
605,business,1913.8,tokyo,hiver,5,resort,788.05,pluie,culture,3,retard_vol,1,1,séjour mitigé.,382.76,0.4117723900094053,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1125.75,225.15,0.2658055555555556,0.7505238095238095,0.0,0.9438624338624338,0,0,0.25,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.2172,risque_eleve
606,solo,3251.57,sydney,printemps,6,appartement,1119.13,nuageux,randonnée,4,aucun,0,1,excellent séjour.,541.9283333333334,0.3441814262033418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2132.44,355.4066666666667,0.40644625,0.8608692307692308,0.0,0.8212564102564102,1,1,0.7,0.7849999999999999,0.0,0.8026666666666666,0.51555,0.5937,risque_moyen
607,business,3935.97,lisbonne,été,6,villa,838.78,ensoleillé,culture,1,retard_vol,1,0,séjour mitigé.,655.995,0.2131062990825641,0.0,0.0,1.0,1.0,1.0,1.0,0.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3097.19,516.1983333333333,1.1576382352941177,2.207315789473684,0.7595477941176471,0.0,0,0,1.0,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.402,risque_moyen
608,famille,7948.75,rome,été,15,hôtel,1197.15,ensoleillé,culture,1,météo,1,1,séjour mitigé.,529.9166666666666,0.1506085862557006,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6751.6,450.1066666666667,2.0381410256410257,2.660333333333333,1.0,0.0,1,0,1.0,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.6357,risque_faible
609,famille,3492.27,rome,automne,8,resort,1355.96,nuageux,culture,3,retard_vol,0,0,séjour mitigé.,436.53375,0.3882746752112523,0.0,0.0,0.0,1.0,1.0,1.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2136.31,267.03875,0.8954538461538462,3.0132444444444446,0.4318173076923076,0.0,1,1,0.7,0.6783333333333335,0.0,0.762,0.4660166666666667,0.5608,risque_moyen
610,business,6076.83,new york,hiver,6,appartement,1039.11,variable,business,2,météo,0,0,séjour mitigé.,1012.805,0.1709954038536539,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5037.72,839.62,0.9348969230769232,1.2224823529411764,0.4811211538461538,0.4194640522875819,1,0,0.45,0.0,0.0,0.6106666666666667,0.1832,0.4662,risque_moyen
611,senior,12542.46,bali,hiver,16,villa,1290.44,ensoleillé,plage,1,bagages,1,0,séjour mitigé.,783.90375,0.102885717793798,1.0,0.0,0.0,1.0,1.0,1.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,11252.02,703.2512499999999,2.0229774193548384,1.1221217391304348,1.0,0.530975845410628,0,0,1.0,0.8177777777777777,0.0,0.7829999999999999,0.5211222222222222,0.5581,risque_moyen
612,solo,4196.41,rome,printemps,10,villa,1678.76,pluie,plage,1,bagages,1,0,séjour mitigé.,419.641,0.4000467065896802,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2517.65,251.765,1.076002564102564,3.7305777777777775,0.657503205128205,0.0,0,0,0.25,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.2635,risque_eleve
613,couple,4212.65,lisbonne,hiver,8,resort,1023.23,nuageux,plage,4,aucun,0,1,excellent séjour.,526.58125,0.242894615028545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3189.42,398.6775,1.2390147058823529,2.6927105263157896,0.861268382352941,0.0,1,1,0.7,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.6691,risque_faible
614,couple,7430.72,new york,automne,9,appartement,1054.91,pluie,culture,3,météo,1,1,séjour mitigé.,825.6355555555556,0.1419660544334869,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,6375.81,708.4233333333334,1.1431876923076922,1.241070588235294,0.7414846153846152,0.3988104575163399,1,0,0.25,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.533,risque_moyen
615,business,3827.04,lisbonne,printemps,7,villa,1068.04,ensoleillé,business,2,bagages,1,0,séjour mitigé.,546.72,0.2790773025628161,0.0,0.0,1.0,1.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2759.0,394.1428571428572,1.1256,2.810631578947368,0.7194999999999998,0.0,1,0,1.0,0.5911111111111111,0.0,0.7648333333333334,0.4363388888888889,0.5538,risque_moyen
616,solo,7427.22,lisbonne,printemps,12,villa,849.58,variable,plage,2,météo,1,0,séjour mitigé.,618.9350000000001,0.1143873481598767,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,6577.64,548.1366666666667,2.184476470588236,2.2357368421052635,1.0,0.0,0,0,0.45,0.5911111111111111,0.0,0.7648333333333334,0.4363388888888889,0.3864,risque_eleve
617,business,6280.99,paris,été,6,villa,848.49,ensoleillé,business,2,météo,1,1,séjour mitigé.,1046.8316666666667,0.1350885768007909,0.0,0.0,1.0,1.0,1.0,0.0,1.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,5432.5,905.4166666666666,1.4954738095238094,2.424257142857143,1.0,0.0,1,0,1.0,0.8916666666666667,0.0,0.8085,0.5546333333333333,0.6466,risque_faible
618,senior,12090.52,dubaï,été,21,resort,1121.05,ensoleillé,culture,2,bagages,1,0,séjour mitigé.,575.7390476190476,0.0927214048692694,1.0,0.0,0.0,1.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,10969.47,522.3557142857144,1.9820524590163933,1.6015,1.0,0.0,1,0,1.0,0.3183333333333331,1.0,0.1348333333333333,0.5018666666666666,0.6402,risque_faible
619,business,5640.77,new york,été,6,appartement,797.9,ensoleillé,business,3,bagages,0,1,séjour mitigé.,940.1283333333334,0.1414523194528406,0.0,0.0,1.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4842.870000000001,807.1450000000001,0.8678107692307693,0.9387058823529412,0.3972634615384615,0.7347712418300654,1,0,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.5988,risque_moyen
620,senior,9615.94,sydney,printemps,19,villa,1129.93,variable,culture,2,météo,0,0,séjour mitigé.,506.1021052631579,0.1175059328573181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,8486.01,446.6321052631579,1.2019925,0.8691769230769232,0.814990625,0.8120256410256409,1,0,0.45,0.7849999999999999,0.0,0.8026666666666666,0.51555,0.6702,risque_faible
621,couple,6848.66,dubaï,automne,14,hôtel,1324.42,pluie,plage,4,bagages,1,1,excellent séjour.,489.19,0.1933838152280884,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,5524.24,394.5885714285714,1.1227311475409836,1.892028571428572,0.7159139344262294,0.0,1,1,0.25,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.6109,risque_faible
622,senior,3477.19,lisbonne,automne,7,hôtel,1132.55,pluie,culture,3,bagages,1,1,séjour mitigé.,496.74142857142857,0.3257084024744118,0.0,1.0,0.0,0.0,1.0,1.0,0.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2344.6400000000003,334.9485714285715,1.0227029411764703,2.980394736842105,0.5908786764705881,0.0,1,1,0.25,0.7622222222222221,0.0,0.8138333333333333,0.5109277777777776,0.5568,risque_moyen
623,famille,5647.67,tokyo,printemps,16,hôtel,786.85,nuageux,plage,4,aucun,0,0,excellent séjour.,352.979375,0.1393229420274201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4860.82,303.80125,0.7843986111111111,0.7493809523809524,0.2929982638888888,0.945132275132275,1,0,0.7,0.5288888888888889,0.0,0.4441666666666666,0.3183611111111111,0.5544,risque_moyen
624,famille,3080.6,rome,été,7,appartement,1238.14,ensoleillé,plage,4,annulation,1,1,excellent séjour.,440.0857142857143,0.4019152113224697,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1842.46,263.2085714285714,0.7898974358974359,2.7514222222222227,0.2998717948717948,0.0,1,1,1.0,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.5597,risque_moyen
625,solo,4581.01,dubaï,été,8,hôtel,1485.09,ensoleillé,culture,3,retard_vol,0,0,séjour mitigé.,572.62625,0.3241839681642257,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3095.92,386.99,0.7509852459016394,2.1215571428571427,0.2512315573770491,0.0,1,1,1.0,0.3183333333333331,1.0,0.1348333333333333,0.5018666666666666,0.5506,risque_moyen
626,senior,11628.08,lisbonne,hiver,18,hôtel,604.82,variable,plage,3,bagages,0,0,séjour mitigé.,646.0044444444444,0.0520137460354589,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,11023.26,612.4033333333333,3.4200235294117647,1.5916315789473685,1.0,0.0092982456140351,0,1,0.45,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.4996,risque_moyen
627,solo,4332.66,bali,printemps,6,villa,1280.4,variable,culture,4,annulation,1,1,excellent séjour.,722.11,0.2955228427801858,0.0,1.0,0.0,1.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3052.26,508.71,0.6988161290322581,1.113391304347826,0.1860201612903225,0.5406763285024154,1,0,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.4451,risque_moyen
