trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,reste_budget_apres_vol,budget_apres_vol_par_jour,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_meteo_prevue,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
1061,solo,7190.14,new york,automne,10,resort,971.2,pluie,business,2,bagages,0,1,très mauvaise expérience.,6218.9400000000005,621.894,0.6952192307692306,0.5082352941176471,0,0.25,0.3630666666666667,0.3597,risque_eleve
1062,solo,,dubaï,été,12,appartement,1066.4,pluie,business,5,retard_vol,1,1,"très satisfait, je recommande.",,,0.5,0.0850793650793649,0,0.25,0.5018666666666666,0.3655,risque_eleve
1063,couple,5995.63,new york,printemps,12,villa,1093.62,pluie,culture,5,aucun,0,1,excellent séjour.,4902.01,408.5008333333333,0.4655057692307691,0.3482091503267976,1,0.25,0.3306888888888888,0.5627,risque_moyen
1065,solo,10372.91,tokyo,printemps,3,villa,575.81,pluie,randonnée,3,aucun,0,1,séjour mitigé.,9797.1,3265.7000000000003,1.0,1.0,1,0.25,0.3183611111111111,0.7082,risque_faible
1066,couple,1573.51,paris,automne,14,appartement,967.67,nuageux,,2,annulation,0,0,de nombreux problèmes rencontrés.,605.84,43.27428571428572,0.0,0.0,0,0.7,0.3681277777777778,0.1282,risque_eleve
1067,solo,6032.96,rome,printemps,10,villa,1214.43,ensoleillé,culture,3,météo,0,1,"quelques imprévus, globalement bien.",4818.53,481.853,1.0,0.0,1,1.0,0.4113722222222222,0.6294,risque_faible
1068,business,5085.61,new york,été,16,appartement,1154.52,ensoleillé,plage,1,retard_vol,1,1,de nombreux problèmes rencontrés.,3931.09,245.693125,0.2905019230769229,0.2686013071895425,0,1.0,0.4609944444444444,0.305,risque_eleve
1069,couple,6363.63,new york,hiver,6,appartement,1439.48,pluie,plage,3,aucun,0,1,peut mieux faire sur la logistique.,4924.15,820.6916666666666,0.536275,0.0,1,0.25,0.1832,0.3821,risque_eleve
1071,senior,9159.49,dubaï,automne,10,villa,1321.5,ensoleillé,plage,2,météo,1,1,très mauvaise expérience.,7837.99,783.799,1.0,0.0,0,1.0,0.6703277777777777,0.4804,risque_moyen
1072,solo,3903.82,bali,été,16,appartement,1488.52,pluie,gastronomie,1,retard_vol,0,0,déçu par l'organisation.,2415.3,150.95625,0.0995604838709676,0.3395942028985508,0,0.25,0.5497055555555554,0.305,risque_eleve
1073,couple,7475.44,new york,printemps,11,appartement,1323.5,pluie,culture,3,météo,0,1,"quelques imprévus, globalement bien.",6151.94,559.2672727272727,0.7500846153846152,0.0477124183006536,1,0.25,0.3306888888888888,0.4683,risque_moyen
1074,solo,12936.44,dubaï,automne,9,appartement,1576.25,variable,culture,2,aucun,0,1,très mauvaise expérience.,11360.19,1262.243333333333,1.0,0.0,1,0.45,0.6703277777777777,0.7144,risque_faible
1075,senior,3570.27,tokyo,automne,6,villa,1614.03,nuageux,culture,5,aucun,0,0,"très satisfait, je recommande.",1956.24,326.04,0.0,0.0698095238095238,1,0.7,0.3977388888888888,0.3243,risque_eleve
1076,business,7509.6,tokyo,printemps,19,hôtel,1372.91,pluie,business,5,météo,1,1,excellent séjour.,6136.6900000000005,322.98368421052635,0.6162500000000001,0.3249629629629629,1,0.25,0.3183611111111111,0.5992,risque_moyen
1077,business,6144.79,rome,été,5,appartement,1307.31,pluie,gastronomie,5,retard_vol,1,1,"très satisfait, je recommande.",4837.48,967.496,1.0,0.0,0,0.25,0.4642444444444444,0.3657,risque_eleve
1078,solo,6669.84,tokyo,été,6,appartement,1063.0,variable,business,1,retard_vol,1,1,très mauvaise expérience.,5606.84,934.4733333333334,0.4704583333333332,0.6529100529100529,0,0.45,0.4004166666666666,0.4713,risque_moyen
1080,couple,12615.02,lisbonne,printemps,3,appartement,1027.46,variable,plage,1,météo,1,1,déçu par l'organisation.,11587.56,3862.52,1.0,0.0,1,0.45,0.4363388888888889,0.5664,risque_moyen
1081,business,3800.26,new york,printemps,16,appartement,1284.5,ensoleillé,business,2,météo,1,1,très mauvaise expérience.,2515.76,157.235,0.0433192307692308,0.0986928104575163,1,1.0,0.3306888888888888,0.3696,risque_eleve
1082,couple,11063.17,bali,automne,13,villa,924.95,variable,randonnée,2,météo,0,1,déçu par l'organisation.,10138.22,779.8630769230768,1.0,0.8841062801932367,0,0.45,0.5225333333333333,0.6758,risque_faible
1083,business,4417.37,dubaï,automne,14,appartement,1066.78,ensoleillé,plage,5,retard_vol,1,1,une expérience inoubliable.,3350.59,239.32785714285717,0.2176987704918032,0.0844761904761906,0,1.0,0.6703277777777777,0.2766,risque_eleve
1084,senior,4400.71,dubaï,automne,13,hôtel,486.81,ensoleillé,plage,4,météo,1,1,"parfait, rien à redire.",3913.9,301.0692307692308,0.2142848360655737,1.0,0,1.0,0.6703277777777777,0.5604,risque_moyen
1085,famille,11817.74,bali,automne,9,hôtel,1579.79,,randonnée,1,retard_vol,1,1,déçu par l'organisation.,10237.95,1137.5500000000002,1.0,0.2514106280193237,0,0.5,0.5225333333333333,0.448,risque_moyen
1086,business,10933.33,sydney,automne,5,hôtel,,nuageux,,1,bagages,0,1,de nombreux problèmes rencontrés.,,,1.0,0.5,0,0.7,0.5032777777777777,0.6344,risque_faible
1087,famille,7765.76,paris,automne,9,hôtel,1240.1,nuageux,gastronomie,4,retard_vol,1,1,très bon rapport qualité-prix.,6525.66,725.0733333333333,1.0,0.0,1,0.7,0.3681277777777778,0.5882,risque_moyen
1088,business,9994.48,paris,automne,5,appartement,1508.69,ensoleillé,business,3,retard_vol,0,1,,8485.789999999999,1697.158,1.0,0.0,1,1.0,0.3681277777777778,0.6242,risque_faible
1089,famille,5759.98,rome,été,12,villa,1198.48,nuageux,randonnée,5,aucun,0,1,une expérience inoubliable.,4561.5,380.125,1.0,0.0,0,0.7,0.4642444444444444,0.5397,risque_moyen
1090,senior,6890.24,rome,printemps,14,villa,1505.08,nuageux,gastronomie,3,aucun,0,1,séjour mitigé.,5385.16,384.6542857142857,1.0,0.0,1,0.7,0.4113722222222222,0.5934,risque_moyen
1091,famille,4255.01,lisbonne,printemps,17,hôtel,,pluie,randonnée,2,aucun,0,1,déçu par l'organisation.,,,0.8768419117647058,0.5,0,0.25,0.4363388888888889,0.4179,risque_moyen
1092,senior,10571.0,tokyo,été,12,appartement,1760.5,variable,business,1,annulation,0,1,à éviter.,8810.5,734.2083333333334,1.0,0.0,0,0.45,0.4004166666666666,0.502,risque_moyen
1093,business,4126.77,bali,printemps,15,hôtel,1409.35,pluie,plage,3,annulation,1,1,"quelques imprévus, globalement bien.",2717.4200000000005,181.16133333333337,0.1445100806451613,0.4160869565217392,0,0.25,0.5140166666666667,0.327,risque_eleve
1094,business,12915.12,tokyo,printemps,8,villa,1174.07,ensoleillé,plage,3,aucun,0,1,séjour mitigé.,11741.05,1467.63125,1.0,0.5353756613756615,0,1.0,0.3183611111111111,0.5346,risque_moyen
1096,business,7006.73,bali,printemps,12,appartement,804.81,variable,culture,5,météo,1,1,"parfait, rien à redire.",6201.92,516.8266666666667,0.7251471774193546,1.0,0,0.45,0.5140166666666667,0.4987,risque_moyen
1097,senior,9984.71,rome,printemps,8,resort,1040.65,ensoleillé,culture,2,retard_vol,0,1,de nombreux problèmes rencontrés.,8944.06,1118.0075,1.0,0.0,1,1.0,0.4113722222222222,0.6294,risque_faible
1098,couple,7020.27,new york,automne,11,appartement,1505.06,nuageux,culture,1,retard_vol,1,1,à éviter.,5515.210000000001,501.3827272727274,0.662551923076923,0.0,1,0.7,0.3630666666666667,0.4931,risque_moyen
1099,business,5722.24,rome,automne,5,appartement,617.63,variable,culture,3,retard_vol,0,1,séjour correct mais perfectible.,5104.61,1020.922,1.0,0.2527654320987655,0,0.45,0.4660166666666667,0.4354,risque_moyen
1100,famille,6802.89,dubaï,hiver,5,villa,,variable,gastronomie,4,bagages,0,1,très bon rapport qualité-prix.,,,0.7065348360655738,0.5,1,0.45,0.42075,0.6923,risque_faible
1101,business,10529.66,rome,hiver,13,resort,1260.62,nuageux,plage,1,météo,1,1,de nombreux problèmes rencontrés.,9269.04,713.003076923077,1.0,0.0,0,0.7,0.2807999999999999,0.3977,risque_eleve
1102,couple,4250.05,dubaï,printemps,14,villa,1645.75,pluie,plage,2,retard_vol,0,0,à éviter.,2604.3,186.02142857142857,0.1834118852459015,0.0,1,0.25,0.6816444444444444,0.4632,risque_moyen
1104,solo,6965.5,rome,automne,13,villa,1549.38,pluie,randonnée,1,météo,1,1,déçu par l'organisation.,5416.12,416.62461538461537,1.0,0.0,1,0.25,0.4660166666666667,0.5459,risque_moyen
1105,solo,10411.74,paris,hiver,7,villa,968.06,ensoleillé,gastronomie,1,bagages,0,1,déçu par l'organisation.,9443.68,1349.097142857143,1.0,0.0,0,1.0,0.17495,0.421,risque_moyen
1106,solo,6521.22,lisbonne,automne,10,villa,998.2,ensoleillé,randonnée,4,aucun,0,1,"parfait, rien à redire.",5523.02,552.302,1.0,0.0,1,1.0,0.5109277777777776,0.6413,risque_faible
1107,business,14218.68,tokyo,hiver,17,resort,,pluie,culture,3,retard_vol,1,1,"quelques imprévus, globalement bien.",,,1.0,0.5,0,0.25,0.1438499999999999,0.4173,risque_moyen
1108,business,6292.52,new york,printemps,14,resort,826.46,ensoleillé,gastronomie,3,retard_vol,1,1,peut mieux faire sur la logistique.,5466.06,390.4328571428572,0.5226,0.6974379084967319,0,1.0,0.3306888888888888,0.4315,risque_moyen
1109,solo,5965.18,paris,automne,14,resort,1226.14,pluie,culture,4,bagages,0,1,très bon rapport qualité-prix.,4739.04,338.5028571428571,1.0,0.0,1,0.25,0.3681277777777778,0.5342,risque_moyen
1110,business,6234.06,bali,hiver,19,resort,819.9,nuageux,culture,2,retard_vol,1,1,déçu par l'organisation.,5414.160000000001,284.95578947368426,0.569366935483871,0.9856038647342996,0,0.7,0.5211222222222222,0.4834,risque_moyen
1111,senior,1612.67,new york,hiver,6,appartement,1316.4,variable,randonnée,3,météo,0,0,peut mieux faire sur la logistique.,296.27,49.37833333333333,0.0,0.0569934640522874,0,0.45,0.1832,0.2062,risque_eleve
1112,famille,2741.84,lisbonne,printemps,5,villa,940.33,variable,randonnée,4,annulation,1,1,une expérience inoubliable.,1801.51,360.302,0.3205294117647059,0.0,0,0.45,0.4363388888888889,0.3161,risque_eleve
1113,famille,4783.29,bali,été,6,villa,792.91,,culture,3,annulation,1,1,peut mieux faire sur la logistique.,3990.38,665.0633333333334,0.2768729838709677,1.0,1,0.5,0.5497055555555554,0.6835,risque_faible
1114,famille,11505.94,dubaï,automne,9,appartement,976.55,pluie,culture,5,retard_vol,1,1,très bon rapport qualité-prix.,10529.39,1169.9322222222224,1.0,0.2276984126984128,1,0.25,0.6703277777777777,0.7314,risque_faible
1115,business,6790.37,new york,automne,3,appartement,1208.24,ensoleillé,randonnée,1,annulation,1,1,très mauvaise expérience.,5582.13,1860.71,0.6183403846153845,0.1983790849673201,0,1.0,0.3630666666666667,0.3724,risque_eleve
1116,solo,4968.95,rome,hiver,9,villa,1043.67,nuageux,randonnée,4,aucun,0,1,excellent séjour.,3925.28,436.1422222222222,0.9051121794871794,0.0,1,0.7,0.2807999999999999,0.5511,risque_moyen
1117,business,11871.84,bali,hiver,7,villa,1127.17,ensoleillé,culture,3,retard_vol,1,1,peut mieux faire sur la logistique.,10744.67,1534.952857142857,1.0,0.6887246376811593,0,1.0,0.5211222222222222,0.5865,risque_moyen
1118,business,13181.45,rome,automne,14,hôtel,1304.58,variable,culture,3,bagages,0,1,"quelques imprévus, globalement bien.",11876.87,848.3478571428572,1.0,0.0,0,0.45,0.4660166666666667,0.5099,risque_moyen
1119,couple,11988.21,tokyo,printemps,12,appartement,1408.09,variable,plage,1,météo,1,1,déçu par l'organisation.,10580.12,881.6766666666666,1.0,0.2877354497354499,1,0.45,0.3183611111111111,0.604,risque_faible
1120,senior,3482.63,new york,automne,7,villa,1034.89,variable,gastronomie,3,météo,1,1,dans l'ensemble satisfaisant.,2447.74,349.6771428571428,0.0,0.4249803921568627,1,0.45,0.3630666666666667,0.3541,risque_eleve
1121,business,4926.17,tokyo,été,13,resort,838.15,variable,business,5,bagages,0,1,"très satisfait, je recommande.",4088.02,314.4630769230769,0.1677378472222221,0.8908465608465609,1,0.45,0.4004166666666666,0.4894,risque_moyen
1122,couple,14240.61,rome,hiver,14,appartement,1138.39,variable,plage,3,annulation,1,1,séjour correct mais perfectible.,13102.22,935.8728571428572,1.0,0.0,1,0.45,0.2807999999999999,0.5477,risque_moyen
1123,solo,7896.76,dubaï,automne,6,villa,1244.13,ensoleillé,business,1,bagages,0,1,de nombreux problèmes rencontrés.,6652.63,1108.7716666666668,0.9306885245901638,0.0,0,1.0,0.6703277777777777,0.461,risque_moyen
1124,couple,5844.39,new york,hiver,7,villa,726.53,variable,plage,2,météo,0,1,à éviter.,5117.860000000001,731.1228571428572,0.4364211538461539,0.8280653594771241,1,0.45,0.1832,0.6472,risque_faible
1125,couple,9821.82,new york,printemps,3,villa,879.32,pluie,gastronomie,3,bagages,0,1,peut mieux faire sur la logistique.,8942.5,2980.833333333333,1.0,0.6283398692810458,1,0.25,0.3306888888888888,0.7628,risque_faible
1126,famille,10987.44,new york,été,4,villa,925.26,nuageux,gastronomie,5,aucun,0,1,très bon rapport qualité-prix.,10062.18,2515.545,1.0,0.5682875816993466,1,0.7,0.4609944444444444,0.8216,risque_faible
1128,solo,7809.22,dubaï,été,10,resort,914.04,nuageux,business,5,météo,0,1,excellent séjour.,6895.18,689.518,0.91275,0.3269206349206349,0,0.7,0.5018666666666666,0.4586,risque_moyen
1129,solo,10661.74,tokyo,été,5,appartement,1307.49,ensoleillé,gastronomie,4,annulation,1,1,"très satisfait, je recommande.",9354.25,1870.85,1.0,0.3941904761904763,0,1.0,0.4004166666666666,0.639,risque_faible
1130,business,2243.4,bali,automne,7,appartement,687.82,ensoleillé,business,2,bagages,0,1,déçu par l'organisation.,1555.58,222.22571428571428,0.0,1.0,1,1.0,0.5225333333333333,0.5427,risque_moyen
1131,solo,6973.8,rome,automne,4,appartement,694.64,ensoleillé,randonnée,1,retard_vol,0,1,je ne recommande pas.,6279.16,1569.79,1.0,0.0626172839506175,1,1.0,0.4660166666666667,0.7672,risque_faible
1132,senior,2428.55,new york,été,11,appartement,1028.52,nuageux,business,4,retard_vol,0,0,"très satisfait, je recommande.",1400.0300000000002,127.27545454545456,0.0,0.4333071895424837,0,0.7,0.4609944444444444,0.3373,risque_eleve
1133,business,2956.24,new york,hiver,12,appartement,1070.93,variable,business,3,aucun,0,0,dans l'ensemble satisfaisant.,1885.31,157.10916666666665,0.0,0.3778692810457515,1,0.45,0.1832,0.324,risque_eleve
1134,solo,4652.45,bali,été,12,villa,,pluie,culture,5,retard_vol,1,1,"très satisfait, je recommande.",,,0.2504939516129031,0.5,1,0.25,0.5497055555555554,0.4361,risque_moyen
1135,solo,8848.7,lisbonne,automne,10,resort,955.39,nuageux,plage,5,retard_vol,1,1,"très satisfait, je recommande.",7893.31,789.331,1.0,0.0,0,0.7,0.5109277777777776,0.4253,risque_moyen
1137,business,4308.28,paris,printemps,7,hôtel,1012.6,,culture,1,retard_vol,1,1,je ne recommande pas.,3295.68,470.81142857142856,0.5947261904761902,0.0,0,0.5,0.3504166666666666,0.3886,risque_eleve
1138,senior,7131.97,dubaï,printemps,8,hôtel,1158.7,ensoleillé,business,5,annulation,1,1,excellent séjour.,5973.27,746.65875,0.7739692622950819,0.0,0,1.0,0.6816444444444444,0.5385,risque_moyen
1140,senior,8653.79,lisbonne,été,10,appartement,1514.06,ensoleillé,,1,annulation,1,1,de nombreux problèmes rencontrés.,7139.730000000001,713.9730000000002,1.0,0.0,0,1.0,0.5779666666666666,0.5894,risque_moyen
1141,business,11488.01,rome,printemps,17,resort,1248.84,pluie,plage,3,météo,1,1,séjour mitigé.,10239.17,602.3041176470588,1.0,0.0,0,0.25,0.4113722222222222,0.3594,risque_eleve
1142,famille,6604.49,bali,automne,14,villa,901.69,pluie,culture,1,retard_vol,1,1,je ne recommande pas.,5702.799999999999,407.3428571428571,0.6440504032258062,0.9065797101449276,1,0.25,0.5225333333333333,0.7362,risque_faible
1143,business,6106.51,tokyo,automne,5,appartement,1143.33,pluie,business,3,aucun,0,1,séjour mitigé.,4963.18,992.636,0.372657986111111,0.5679047619047619,1,0.25,0.3977388888888888,0.4643,risque_moyen
1144,business,8430.46,bali,automne,13,hôtel,1151.24,variable,plage,2,météo,1,1,à éviter.,7279.219999999999,559.9399999999999,1.0,0.6654685990338165,0,0.45,0.5225333333333333,0.6365,risque_faible
1146,solo,9089.52,new york,printemps,6,hôtel,3800.0,variable,business,3,météo,1,1,"quelques imprévus, globalement bien.",5289.52,881.5866666666667,1.0,0.0,0,0.45,0.3306888888888888,0.4937,risque_moyen
1147,senior,19437.01,rome,automne,14,appartement,,pluie,plage,5,aucun,0,1,"très satisfait, je recommande.",,,1.0,0.5,0,0.25,0.4660166666666667,0.5759,risque_moyen
1148,couple,6429.12,new york,automne,9,resort,1129.22,variable,plage,2,retard_vol,1,1,je ne recommande pas.,5299.9,588.8777777777777,0.5488692307692307,0.3016732026143791,1,0.45,0.3630666666666667,0.6056,risque_faible
1149,solo,6443.45,lisbonne,été,3,hôtel,1517.74,,culture,4,météo,1,1,"parfait, rien à redire.",4925.71,1641.9033333333334,1.0,0.0,1,0.5,0.5779666666666666,0.7094,risque_faible
1150,solo,,sydney,automne,12,hôtel,1463.96,variable,culture,5,météo,0,1,"très satisfait, je recommande.",,,0.5,0.5265299145299145,1,0.45,0.5032777777777777,0.6492,risque_faible
1151,couple,13561.27,new york,hiver,11,appartement,1170.79,variable,plage,4,météo,1,1,très bon rapport qualité-prix.,12390.48,1126.4072727272726,1.0,0.2473333333333334,1,0.45,0.1832,0.5805,risque_moyen
1152,senior,10857.02,bali,automne,9,hôtel,1047.71,nuageux,business,2,retard_vol,1,1,à éviter.,9809.31,1089.9233333333334,1.0,0.7654975845410628,0,0.7,0.5225333333333333,0.6845,risque_faible
1154,famille,9196.75,lisbonne,hiver,6,hôtel,1069.64,pluie,business,2,météo,1,1,très mauvaise expérience.,8127.11,1354.5183333333332,1.0,0.0,0,0.25,0.3659111111111111,0.3539,risque_eleve
1155,senior,17299.17,dubaï,été,13,appartement,1568.32,nuageux,business,2,retard_vol,0,1,à éviter.,15730.85,1210.0653846153846,1.0,0.0,0,0.7,0.5018666666666666,0.5442,risque_moyen
1156,senior,9434.93,new york,hiver,10,appartement,1139.03,,culture,4,aucun,0,1,excellent séjour.,8295.9,829.5899999999999,1.0,0.2888496732026145,1,0.5,0.1832,0.714,risque_faible
1157,couple,2266.34,lisbonne,hiver,11,,1009.29,nuageux,gastronomie,2,bagages,0,0,de nombreux problèmes rencontrés.,1257.0500000000002,114.27727272727276,0.1457132352941176,0.0,1,0.7,0.3659111111111111,0.3487,risque_eleve
1158,senior,8060.9,rome,hiver,12,hôtel,,pluie,plage,2,aucun,0,1,très mauvaise expérience.,,,1.0,0.5,0,0.25,0.2807999999999999,0.5537,risque_moyen
1159,famille,1757.71,dubaï,printemps,28,,792.91,ensoleillé,gastronomie,5,météo,1,0,"parfait, rien à redire.",964.8,34.45714285714286,0.0,0.5191904761904764,1,1.0,0.6816444444444444,0.4753,risque_moyen
1160,senior,11897.13,rome,automne,5,villa,1267.16,ensoleillé,plage,4,aucun,0,1,,10629.97,2125.994,1.0,0.0,0,1.0,0.4660166666666667,0.4559,risque_moyen
1161,business,3067.97,rome,hiver,3,hôtel,898.24,variable,culture,1,retard_vol,1,1,je ne recommande pas.,2169.73,723.2433333333332,0.2958237179487178,0.0,0,0.45,0.2807999999999999,0.2905,risque_eleve
1162,business,7223.5,tokyo,été,13,hôtel,1412.3,,plage,2,météo,1,1,déçu par l'organisation.,5811.2,447.0153846153846,0.5665798611111111,0.2832804232804233,0,0.5,0.4004166666666666,0.4377,risque_moyen
1163,famille,3463.72,tokyo,automne,4,villa,,nuageux,,2,annulation,1,1,je ne recommande pas.,,,0.0,0.5,0,0.7,0.3977388888888888,0.3417,risque_eleve
1164,senior,4719.63,lisbonne,hiver,11,appartement,1152.1,,plage,5,météo,1,1,"parfait, rien à redire.",3567.53,324.3209090909091,1.0,0.0,0,0.5,0.3659111111111111,0.5039,risque_moyen
1165,famille,12919.13,bali,hiver,12,hôtel,1426.26,nuageux,randonnée,5,retard_vol,1,1,très bon rapport qualité-prix.,11492.87,957.7391666666666,1.0,0.3997487922705314,0,0.7,0.5211222222222222,0.4985,risque_moyen
1166,couple,7341.35,sydney,automne,13,hôtel,541.2,variable,,4,météo,1,1,excellent séjour.,6800.150000000001,523.0884615384616,0.4595859375,1.0,0,0.45,0.5032777777777777,0.5431,risque_moyen
1167,famille,4668.18,dubaï,automne,4,appartement,1658.9,variable,,3,aucun,0,0,séjour correct mais perfectible.,3009.28,752.32,0.2690942622950819,0.0,0,0.45,0.6703277777777777,0.3298,risque_eleve
1168,business,2304.15,new york,été,10,villa,1004.02,ensoleillé,culture,1,météo,0,0,déçu par l'organisation.,1300.13,130.013,0.0,0.4653333333333334,0,1.0,0.4609944444444444,0.2591,risque_eleve
1170,senior,1876.33,tokyo,hiver,18,villa,1271.15,nuageux,business,1,météo,1,0,à éviter.,605.1799999999998,33.621111111111105,0.0,0.4326455026455026,0,0.7,0.1438499999999999,0.1791,risque_eleve
